transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
5647,01-09-2022,21:20:00,3802,Female,51,Clothing,1,87.003995133328,51.607527528099176,87.003995133328
5648,03-05-2022,00:16:00,3803,Male,49,Clothing,3,103.99930368721718,47.72878397045884,311.9979110616515
5649,28-08-2023,08:49:00,3804,Male,36,Beauty,2,341.0596994683727,119.28260633227455,682.1193989367454
5650,23-02-2023,11:42:00,3805,Male,56,Beauty,4,288.46693376605833,48.27008346259993,1153.867735064233
5651,09-08-2023,22:19:00,3806,Male,27,Beauty,3,234.3563400040188,137.5351090087984,703.0690200120563
5652,18-01-2022,20:50:00,3807,Female,40,Beauty,4,262.940553727164,124.91911505285248,1051.762214908656
5653,07-12-2023,13:21:00,3808,Female,22,Beauty,3,352.9527474951425,163.4459414595503,1058.8582424854276
5654,23-12-2023,02:04:00,3809,Male,49,Beauty,2,226.8826400274517,167.30206349976734,453.7652800549034
5655,23-11-2022,22:03:00,3810,Male,27,Electronics,2,146.94058846025607,71.49334688821153,293.88117692051213
5656,21-11-2022,10:10:00,3811,Female,22,Clothing,4,217.0107257676937,53.25017450002022,868.042903070775
5657,26-10-2022,16:58:00,3812,Female,47,Clothing,1,288.6979095193409,252.47643267720892,288.6979095193409
5658,31-10-2022,00:59:00,3813,Male,28,Beauty,3,99.37998326502355,18.98426445893859,298.13994979507066
5659,05-04-2023,09:59:00,3814,Male,23,Clothing,4,262.3941960335316,156.99651433245342,1049.5767841341262
5660,27-04-2022,05:55:00,3815,Male,62,Electronics,3,294.711739254636,171.3258192425508,884.1352177639079
5661,16-02-2023,00:17:00,3816,Male,52,Beauty,2,141.95482711927846,120.38513077952422,283.9096542385569
5662,04-08-2023,06:36:00,3817,Male,45,Beauty,3,200.70519731119137,38.41824537475503,602.1155919335741
5663,13-07-2023,11:56:00,3818,Female,48,Clothing,1,186.5305947208603,42.10057897201908,186.5305947208603
5664,15-08-2022,18:06:00,3819,Female,27,Clothing,4,67.89200934939866,30.350915181471503,271.56803739759465
5665,16-02-2022,22:04:00,3820,Female,45,Electronics,1,198.5011628413275,147.8050246410007,198.5011628413275
5666,26-12-2023,06:32:00,3821,Male,34,Beauty,4,447.0786772656393,369.4733982404228,1788.3147090625573
5667,15-10-2022,19:12:00,3822,Female,25,Beauty,2,214.95882646423195,131.15870020327588,429.9176529284639
5668,24-02-2023,07:23:00,3823,Female,36,Beauty,1,206.04755919505985,165.01923930486006,206.04755919505985
5669,14-09-2022,16:32:00,3824,Female,39,Beauty,4,399.8081192922402,175.8970180452847,1599.2324771689607
5670,20-01-2022,04:56:00,3825,Male,58,Electronics,3,120.27207353118244,44.35140717139172,360.8162205935473
5671,07-10-2022,11:12:00,3826,Male,36,Electronics,1,155.85797065134471,131.00131123638667,155.85797065134471
5672,27-11-2023,10:19:00,3827,Female,46,Electronics,1,189.9222293688436,156.02071281732967,189.9222293688436
5673,31-12-2022,01:02:00,3828,Male,62,Clothing,2,203.8283230024045,90.17325486314436,407.6566460048089
5674,26-09-2022,02:48:00,3829,Male,54,Clothing,2,246.11706819275653,73.39316480046797,492.23413638551307
5675,23-08-2023,18:48:00,3830,Female,52,Clothing,4,250.1916115504736,140.1054239298839,1000.7664462018942
5676,06-08-2023,14:28:00,3831,Female,57,Clothing,4,294.62439120035845,36.35246166163709,1178.4975648014338
5677,20-11-2022,08:45:00,3832,Male,49,Clothing,1,177.297973729255,62.22569197965669,177.297973729255
5678,07-08-2023,01:50:00,3833,Female,51,Clothing,1,51.96861272528904,19.23795490835652,51.96861272528904
5679,27-07-2022,23:15:00,3834,Female,45,Clothing,4,187.065192151048,114.55475735104818,748.2607686041921
5680,18-08-2023,04:09:00,3835,Male,38,Electronics,4,171.94248978257352,85.81229137086638,687.7699591302941
5681,05-06-2023,18:01:00,3836,Female,32,Clothing,3,66.54242825636103,9.218585815810242,199.6272847690831
5682,11-12-2022,02:31:00,3837,Male,61,Beauty,1,292.83631974385275,247.02546552895697,292.83631974385275
5683,26-11-2022,06:31:00,3838,Male,56,Clothing,3,288.7162315505467,89.5548109974098,866.1486946516401
5684,01-10-2023,16:51:00,3839,Male,29,Beauty,1,413.7177540145906,155.60173138954065,413.7177540145906
5685,02-10-2023,18:54:00,3840,Female,29,Beauty,3,99.10263595519284,62.42760100627879,297.3079078655785
5686,03-12-2023,02:34:00,3841,Female,63,Beauty,4,355.6157478712834,43.88273773379816,1422.4629914851337
5687,27-06-2023,18:01:00,3842,Male,56,Beauty,4,71.78861726332156,18.489355029043782,287.1544690532862
5688,24-03-2022,11:40:00,3843,Female,40,Electronics,2,71.79149857119666,28.86397845620748,143.5829971423933
5689,10-07-2023,16:46:00,3844,Male,29,Electronics,2,37.78707466857151,10.811784593728673,75.57414933714301
5690,07-10-2023,14:30:00,3845,Female,18,Clothing,1,242.03256020477767,130.5474002824315,242.03256020477767
5691,19-10-2022,02:30:00,3846,Female,37,Clothing,3,73.29198248490738,37.07653424166896,219.8759474547221
5692,27-08-2022,02:17:00,3847,Female,27,Electronics,2,168.2704969840009,106.8485886626722,336.5409939680018
5693,26-05-2022,17:46:00,3848,Male,32,Beauty,1,333.3781140741175,295.1321178774454,333.3781140741175
5694,13-08-2023,22:47:00,3849,Female,46,Beauty,2,86.57887212333672,36.991037419285405,173.15774424667345
5695,22-11-2023,04:20:00,3850,Male,19,Clothing,2,177.57369536972885,77.81708337440098,355.1473907394577
5696,13-04-2022,10:09:00,3851,Female,41,Beauty,2,401.1738574675584,115.11458149206072,802.3477149351168
5697,20-06-2023,15:43:00,3852,Female,50,Clothing,3,79.36497099860381,69.94365622143414,238.09491299581143
5698,18-05-2023,23:09:00,3853,Male,37,Electronics,1,228.6827001363406,153.60581674617185,228.6827001363406
5699,17-11-2023,16:31:00,3854,Male,57,Electronics,4,121.31837040951574,32.63884228966286,485.27348163806295
5700,13-10-2023,08:45:00,3855,Male,59,Electronics,3,42.06803342284909,30.99260159526863,126.20410026854728
5701,24-05-2023,20:52:00,3856,Female,62,Clothing,4,222.366051503066,165.89428296327375,889.4642060122637
5702,11-06-2022,12:52:00,3857,Female,61,Electronics,3,284.3061077727438,91.93024067942667,852.9183233182314
5703,29-07-2023,12:17:00,3858,Male,50,Clothing,2,53.797177253749865,29.90612392482293,107.59435450749972
5704,30-07-2022,06:36:00,3859,Male,23,Electronics,3,92.78558084786371,55.67564472789729,278.3567425435912
5705,10-09-2022,03:44:00,3860,Female,32,Beauty,4,61.43024466561346,42.04847428280637,245.72097866245383
5706,02-10-2023,16:22:00,3861,Male,49,Beauty,2,313.9434756038161,129.60174597374132,627.8869512076323
5707,17-10-2023,07:16:00,3862,Female,46,Beauty,4,495.9276135129553,121.099930625952,1983.7104540518208
5708,28-10-2022,13:37:00,3863,Male,52,Beauty,2,373.1575653618093,42.43302350291364,746.3151307236186
5709,04-02-2023,11:24:00,3864,Male,42,Beauty,2,328.7763251236699,234.4801873372618,657.5526502473398
5710,19-09-2022,16:17:00,3865,Male,44,Clothing,2,225.0096945483248,92.3720036502375,450.0193890966496
5711,15-12-2022,07:25:00,3866,Male,54,Electronics,3,233.19611664074208,67.72626464183989,699.5883499222263
5712,17-09-2023,18:34:00,3867,Female,55,Beauty,3,266.40877306150514,98.63925306033812,799.2263191845154
5713,27-03-2023,05:35:00,3868,Male,42,Electronics,2,219.4300113428192,175.73943611412832,438.8600226856384
5714,13-10-2023,21:57:00,3869,Male,53,Clothing,4,174.67342219684298,148.9429735234548,698.6936887873719
5715,16-02-2023,08:21:00,3870,Female,62,Beauty,2,161.99910862574256,29.57958425596632,323.9982172514852
5716,04-08-2023,19:08:00,3871,Male,64,Electronics,4,72.73041198064317,37.14160571944018,290.9216479225727
5717,11-02-2022,18:01:00,3872,Male,51,Electronics,3,114.24452491097496,63.98489921885943,342.7335747329249
5718,11-11-2022,06:08:00,3873,Male,47,Beauty,3,208.7004288561721,36.15515535480471,626.1012865685163
5719,12-04-2022,22:14:00,3874,Female,50,Electronics,4,88.49848063000013,58.0006059374468,353.9939225200005
5720,09-02-2022,12:26:00,3875,Male,29,Clothing,4,129.90034423193816,84.45282030069274,519.6013769277527
5721,12-03-2022,04:24:00,3876,Female,20,Clothing,3,177.15819424974404,60.54041376072656,531.4745827492321
5722,29-05-2023,22:50:00,3877,Male,31,Electronics,3,184.30665271321303,133.3857403010907,552.9199581396391
5723,20-07-2023,09:58:00,3878,Male,33,Electronics,2,49.56085495063136,22.10140930524877,99.12170990126272
5724,13-06-2023,22:06:00,3879,Female,56,Clothing,4,201.6634699726349,106.97366559497183,806.6538798905397
5725,13-04-2023,20:01:00,3880,Male,27,Clothing,4,166.7060667807096,131.2137768228386,666.8242671228384
5726,27-02-2023,21:46:00,3881,Male,35,Electronics,4,42.441215478864606,21.29327244475952,169.76486191545845
5727,08-03-2023,06:09:00,3882,Female,56,Clothing,4,97.60070155956652,57.08692957641168,390.4028062382661
5728,14-01-2022,08:54:00,3883,Male,56,Electronics,4,190.38790558134747,105.35634908781144,761.5516223253899
5729,27-08-2023,20:35:00,3884,Male,50,Clothing,1,134.6668656869138,95.12908605044996,134.6668656869138
5730,04-04-2022,23:44:00,3885,Female,35,Electronics,2,231.8447361053333,140.22808486894704,463.6894722106667
5731,09-05-2022,23:11:00,3886,Female,27,Beauty,3,154.1709947837062,78.96997325745282,462.5129843511186
5732,17-02-2023,04:39:00,3887,Male,54,Beauty,2,281.6051544901347,246.4437125396315,563.2103089802694
5733,22-07-2022,05:42:00,3888,Male,38,Clothing,4,73.07094315894575,13.408304523896229,292.283772635783
5734,06-10-2023,12:20:00,3889,Female,29,Electronics,3,68.96589774556537,25.02279652652197,206.8976932366961
5735,22-12-2023,05:37:00,3890,Male,51,Clothing,2,166.4131041612961,139.1148822447696,332.8262083225922
5736,27-06-2022,12:59:00,3891,Female,62,Electronics,4,27.64311282129664,14.492203130850845,110.57245128518652
5737,27-12-2023,18:08:00,3892,Female,22,Beauty,3,79.14927194974888,30.09728614145775,237.44781584924664
5738,07-05-2022,11:42:00,3893,Male,61,Clothing,3,214.2334967264144,71.68683815236483,642.7004901792429
5739,14-01-2022,17:08:00,3894,Male,33,Clothing,3,104.1590125148547,46.7458780590787,312.4770375445641
5740,23-10-2023,17:01:00,3895,Female,24,Beauty,3,496.3661668810625,426.05618026109465,1489.0985006431874
5741,21-03-2022,08:31:00,3896,Female,64,Clothing,4,60.69438845888585,26.38070254645809,242.7775538355434
5742,19-02-2023,00:30:00,3897,Female,21,Clothing,3,198.80637024189508,92.81798079358646,596.4191107256852
5743,27-08-2023,01:46:00,3898,Female,32,Clothing,2,156.87524331330832,111.28726821339964,313.75048662661663
5744,23-06-2023,23:27:00,3899,Female,19,Beauty,3,365.3565875575692,107.42568046925,1096.0697626727076
5745,27-04-2023,09:48:00,3900,Male,28,Electronics,1,295.70331216875644,204.51994333318092,295.70331216875644
5746,14-01-2022,19:05:00,3901,Female,51,Electronics,3,226.2590819781506,158.70236227583567,678.7772459344518
5747,02-01-2023,02:30:00,3902,Female,41,Electronics,1,79.61937672580613,41.83611802925841,79.61937672580613
5748,19-11-2023,07:21:00,3903,Male,25,Beauty,3,456.5526388856532,64.11224909558295,1369.6579166569595
5749,07-11-2022,14:00:00,3904,Male,37,Electronics,1,68.95868418881969,8.146916056306868,68.95868418881969
5750,09-09-2023,13:08:00,3905,Male,19,Clothing,3,101.04368706286924,67.9817413432391,303.1310611886077
5751,27-06-2023,01:27:00,3906,Female,45,Electronics,2,175.22564719871423,23.101475867475344,350.45129439742846
5752,18-10-2022,20:37:00,3907,Female,23,Beauty,2,443.3516030232056,128.90900794212408,886.7032060464111
5753,16-08-2023,18:26:00,3908,Female,19,Electronics,4,137.10412164351175,40.59278407384824,548.416486574047
5754,16-01-2022,03:48:00,3909,Female,47,Beauty,2,127.6380853596658,16.208607454039687,255.2761707193316
5755,04-02-2022,21:59:00,3910,Male,31,Clothing,3,236.81120385890412,178.06935862763123,710.4336115767126
5756,07-10-2022,01:14:00,3911,Male,41,Beauty,2,403.5369727930979,64.65973516851079,807.0739455861958
5757,23-01-2023,08:27:00,3912,Female,29,Electronics,1,83.74068453492306,33.400734834195816,83.74068453492306
5758,05-11-2022,15:18:00,3913,Male,41,Beauty,4,459.5011213552835,167.33373342057672,1838.004485421134
5759,20-12-2023,02:18:00,3914,Male,42,Clothing,2,139.73281070382126,86.6849794067709,279.4656214076425
5760,05-05-2022,07:28:00,3915,Female,51,Electronics,3,112.611130342507,28.82169409651812,337.83339102752103
5761,29-05-2022,16:12:00,3916,Female,50,Beauty,2,312.69431321459183,221.33037856552872,625.3886264291837
5762,16-08-2023,16:00:00,3917,Female,19,Clothing,4,261.7751744829385,208.41083392168537,1047.100697931754
5763,07-08-2022,17:19:00,3918,Female,63,Beauty,2,414.8836768873828,225.2477636990811,829.7673537747655
5764,28-03-2022,22:25:00,3919,Male,62,Electronics,2,47.12638827838914,38.049276458439095,94.25277655677829
5765,15-04-2023,02:10:00,3920,Male,32,Beauty,1,425.8363795589561,306.53965291756015,425.8363795589561
5766,25-01-2023,17:49:00,3921,Female,48,Beauty,4,135.6527820844272,63.90032449557056,542.6111283377088
5767,20-06-2022,04:11:00,3922,Male,60,Clothing,3,154.15149343796205,54.0567933826894,462.45448031388617
5768,29-06-2023,16:43:00,3923,Male,64,Electronics,3,70.97709990230626,57.77300438444918,212.9312997069188
5769,17-09-2023,20:47:00,3924,Female,35,Beauty,4,214.3638302885496,86.47110483559648,857.4553211541981
5770,15-03-2023,08:16:00,3925,Male,21,Electronics,2,217.05809061271583,133.4883479524376,434.11618122543166
5771,04-10-2022,13:00:00,3926,Male,64,Beauty,4,252.4418744730616,124.06012368074826,1009.7674978922464
5772,31-03-2022,21:52:00,3927,Female,51,Clothing,1,194.2304939443075,49.11328912884735,194.2304939443075
5773,22-11-2022,04:35:00,3928,Male,45,Clothing,1,173.5096033409259,71.77433012748253,173.5096033409259
5774,25-04-2023,02:56:00,3929,Female,30,Clothing,2,93.5189947419183,9.826596570682806,187.0379894838366
5775,22-08-2023,09:57:00,3930,Male,39,Beauty,2,359.89754677758486,236.97290040583653,719.7950935551697
5776,07-02-2022,18:09:00,3931,Female,32,Electronics,1,93.00679402627696,63.43889233095607,93.00679402627696
5777,07-11-2023,18:38:00,3932,Male,26,Electronics,2,283.70913966569105,165.16422868555733,567.4182793313821
5778,15-09-2023,07:05:00,3933,Female,58,Clothing,4,267.75326782825675,238.8531766429906,1071.013071313027
5779,06-03-2023,06:30:00,3934,Female,18,Beauty,2,278.19887893834425,235.40275930346732,556.3977578766885
5780,17-09-2022,05:11:00,3935,Male,62,Beauty,1,184.03122805307683,138.65570950639545,184.03122805307683
5781,08-04-2023,00:05:00,3936,Female,55,Beauty,3,364.9425741467158,64.22644847057185,1094.8277224401477
5782,03-10-2022,06:03:00,3937,Male,37,Beauty,2,81.48396233589934,17.795862021936543,162.96792467179867
5783,29-03-2023,01:03:00,3938,Male,64,Clothing,3,117.21593420964288,22.817563032122987,351.6478026289286
5784,16-04-2023,17:31:00,3939,Female,48,Clothing,2,268.8217301853165,196.53327387703035,537.643460370633
5785,02-11-2023,20:48:00,3940,Male,53,Electronics,3,219.8720050764956,193.98332539961572,659.6160152294868
5786,12-02-2023,17:46:00,3941,Male,52,Beauty,1,190.86307458750684,64.6711681793945,190.86307458750684
5787,01-02-2022,03:30:00,3942,Female,32,Beauty,1,490.5269589860231,73.43607431750586,490.5269589860231
5788,18-06-2023,23:35:00,3943,Male,20,Clothing,1,97.5337364692214,68.60386687967923,97.5337364692214
5789,03-09-2022,22:58:00,3944,Female,34,Electronics,4,94.24855775508642,54.52856676534684,376.9942310203457
5790,23-05-2022,16:50:00,3945,Female,49,Beauty,2,361.3487159955452,197.63053570931496,722.6974319910904
5791,04-04-2023,22:34:00,3946,Male,46,Electronics,1,101.67584978160204,48.12757851731801,101.67584978160204
5792,01-01-2022,12:47:00,3947,Male,37,Clothing,4,163.18681136728406,50.881533461629225,652.7472454691363
5793,19-04-2022,01:21:00,3948,Female,52,Clothing,4,211.44310521220663,133.40193067364822,845.7724208488265
5794,13-12-2022,23:48:00,3949,Male,22,Electronics,3,55.25011635352579,12.979874923659418,165.75034906057738
5795,12-10-2022,01:19:00,3950,Male,41,Electronics,1,184.14464395531573,163.3592028024581,184.14464395531573
5796,26-07-2022,22:39:00,3951,Female,39,Clothing,2,70.26472374297447,7.91453917485983,140.52944748594894
5797,16-05-2023,23:35:00,3952,Male,37,Clothing,4,56.41382809288116,48.56806819347867,225.65531237152464
5798,15-05-2023,07:45:00,3953,Female,19,Electronics,2,178.22118595999584,140.85001761447833,356.4423719199917
5799,22-02-2023,21:16:00,3954,Male,55,Clothing,1,88.7680036640742,39.29230341250179,88.7680036640742
5800,20-02-2023,23:29:00,3955,Female,29,Electronics,2,61.27775565243713,16.442500580874782,122.55551130487426
5801,11-03-2022,20:31:00,3956,Male,44,Clothing,2,107.70970899608032,48.11852933808775,215.41941799216065
5802,11-04-2023,19:05:00,3957,Female,42,Clothing,3,291.963063012609,87.42771257238145,875.889189037827
5803,07-06-2022,01:25:00,3958,Male,51,Electronics,4,167.18469358189992,112.5291806443954,668.7387743275997
5804,13-03-2022,10:00:00,3959,Male,45,Electronics,1,253.920301421466,201.219983809438,253.920301421466
5805,08-02-2023,05:45:00,3960,Female,49,Beauty,4,178.56486895809556,70.58936803753858,714.2594758323822
5806,08-06-2023,12:23:00,3961,Female,28,Beauty,4,364.71917654675264,273.27562174956614,1458.8767061870103
5807,29-08-2023,02:36:00,3962,Female,51,Clothing,1,128.62824561318627,24.771379323595724,128.62824561318627
5808,29-11-2023,04:36:00,3963,Female,34,Electronics,1,206.10771365987333,112.70817278247758,206.10771365987333
5809,01-01-2023,21:53:00,3964,Male,43,Beauty,1,383.224279906761,171.5032420364618,383.224279906761
5810,08-09-2022,07:12:00,3965,Female,60,Beauty,4,167.77908212904717,143.68011685367028,671.1163285161887
5811,21-02-2023,11:44:00,3966,Female,38,Clothing,1,112.87731766768334,97.56000168373656,112.87731766768334
5812,16-05-2022,02:59:00,3967,Female,54,Beauty,4,66.64421806983891,42.45546813302591,266.57687227935565
5813,26-12-2022,02:50:00,3968,Male,58,Electronics,2,61.11568038511593,44.17096250645251,122.23136077023186
5814,18-08-2023,12:25:00,3969,Female,57,Beauty,3,214.3490542629976,103.0075480995488,643.0471627889928
5815,07-01-2022,14:37:00,3970,Female,36,Clothing,2,299.214187600785,130.2176772805248,598.42837520157
5816,15-04-2023,00:29:00,3971,Female,32,Clothing,1,242.2033020021045,92.3950902524588,242.2033020021045
5817,23-09-2022,18:45:00,3972,Female,38,Beauty,3,81.51324378174405,31.94133008789404,244.53973134523216
5818,23-09-2023,16:44:00,3973,Female,24,Clothing,3,296.8726048661782,120.1128554303082,890.6178145985347
5819,15-04-2022,20:43:00,3974,Male,62,Clothing,4,169.66590823139254,88.73703883454381,678.6636329255701
5820,20-08-2023,17:06:00,3975,Female,62,Beauty,2,296.1835028089522,55.22750455724898,592.3670056179044
5821,07-02-2023,08:28:00,3976,Female,44,Clothing,4,91.4947431594415,46.07659090383528,365.978972637766
5822,18-12-2022,12:40:00,3977,Male,19,Clothing,2,215.45379050424512,54.11243363441093,430.90758100849024
5823,21-12-2022,04:55:00,3978,Female,21,Beauty,4,259.10626502059813,36.46831712416783,1036.4250600823923
5824,12-02-2023,22:10:00,3979,Female,59,Clothing,1,274.5671366333009,130.19109897373238,274.5671366333009
5825,11-04-2023,04:52:00,3980,Male,33,Clothing,2,84.89982081395185,9.478691460318148,169.7996416279037
5826,13-01-2022,11:34:00,3981,Female,37,Clothing,4,249.16128019201253,64.71354386162425,996.64512076805
5827,13-12-2023,18:26:00,3982,Male,54,Clothing,1,238.4361671539382,206.2342945711173,238.4361671539382
5828,31-07-2022,18:03:00,3983,Male,43,Clothing,2,86.3526840541235,57.63570610637024,172.705368108247
5829,07-06-2023,15:26:00,3984,Female,26,Beauty,1,90.83044478245968,21.641969838360243,90.83044478245968
5830,05-05-2023,13:33:00,3985,Male,46,Beauty,4,348.2714582170503,48.86042165529577,1393.0858328682011
5831,23-04-2022,22:35:00,3986,Female,60,Electronics,3,280.38337020297274,226.5274214135256,841.1501106089182
5832,25-07-2022,03:12:00,3987,Male,27,Electronics,2,226.70480281501,67.23688467898047,453.40960563002
5833,06-01-2022,13:23:00,3988,Male,54,Beauty,1,142.39873903461495,51.05765939688079,142.39873903461495
5834,23-07-2023,03:19:00,3989,Female,50,Beauty,3,161.06486637541383,79.98426007581145,483.1945991262415
5835,05-03-2023,21:06:00,3990,Female,30,Beauty,2,93.81299400234818,78.23179364232108,187.62598800469635
5836,11-07-2023,20:34:00,3991,Female,50,Clothing,2,226.65991536148007,24.87018412483472,453.31983072296015
5837,05-11-2022,03:05:00,3992,Female,54,Beauty,2,94.13990719328388,32.109017758592266,188.27981438656772
5838,21-03-2023,01:35:00,3993,Female,43,Clothing,4,225.3040752961183,25.50081571796109,901.2163011844732
5839,05-02-2022,13:14:00,3994,Male,36,Electronics,4,55.84776000174245,41.75736818783618,223.39104000696972
5840,15-06-2022,17:23:00,3995,Female,44,Beauty,4,132.35500066477158,111.27639799450034,529.4200026590863
5841,04-10-2023,09:14:00,3996,Male,63,Electronics,4,198.3781785797688,95.5854863628444,793.5127143190753
5842,17-05-2023,03:10:00,3997,Male,22,Beauty,2,335.5052492634501,234.1481445557924,671.0104985269002
5843,17-12-2023,15:11:00,3998,Male,37,Clothing,1,83.85511016522666,13.198147182205016,83.85511016522666
5844,17-02-2023,16:37:00,3999,Female,59,Electronics,2,191.8433827330206,36.00960516011362,383.6867654660412
5845,17-08-2022,14:26:00,4000,Female,22,Clothing,3,268.03234723234004,152.80793928697986,804.0970416970201
5846,27-05-2022,09:01:00,4001,Female,28,Electronics,3,138.24011740753565,20.61736378932637,414.72035222260695
5847,04-12-2023,08:42:00,4002,Female,33,Electronics,3,150.70311338555055,24.782473815116603,452.1093401566517
5848,15-10-2022,10:57:00,4003,Female,59,Clothing,1,130.8177025828105,93.16121509236176,130.8177025828105
5849,28-12-2023,04:54:00,4004,Female,18,Clothing,2,52.077265658306295,28.91990673651919,104.1545313166126
5850,20-03-2023,17:09:00,4005,Female,31,Electronics,1,73.92371615645696,52.88829270346671,73.92371615645696
5851,12-03-2023,04:47:00,4006,Female,58,Clothing,1,196.9544065831112,136.45884963285124,196.9544065831112
5852,23-11-2023,16:13:00,4007,Male,64,Clothing,1,168.69424283253704,51.07066881279109,168.69424283253704
5853,04-06-2023,02:35:00,4008,Female,55,Electronics,4,218.86643672291504,158.9245557331267,875.4657468916602
5854,16-04-2023,17:12:00,4009,Male,44,Beauty,3,69.95445411598095,32.06823755472161,209.86336234794285
5855,13-11-2022,16:32:00,4010,Male,59,Electronics,1,131.55641106737937,90.42135331005528,131.55641106737937
5856,20-02-2022,12:51:00,4011,Male,48,Beauty,3,56.936229912026846,9.089422309447292,170.80868973608054
5857,11-05-2023,23:44:00,4012,Female,47,Clothing,2,106.66073354489004,77.68151911069373,213.32146708978007
5858,25-07-2023,12:28:00,4013,Male,56,Electronics,3,76.32584451035817,27.26440550494357,228.9775335310745
5859,19-09-2022,17:13:00,4014,Female,33,Clothing,3,85.3188046579817,45.42546186206918,255.9564139739451
5860,29-06-2023,18:33:00,4015,Female,35,Clothing,4,71.21692035122463,55.08405656348812,284.8676814048985
5861,04-12-2023,12:57:00,4016,Female,20,Electronics,4,263.1000459209175,111.8308485131439,1052.40018368367
5862,21-03-2023,03:11:00,4017,Female,56,Electronics,1,29.26287910681216,19.85456430040729,29.26287910681216
5863,20-05-2022,01:26:00,4018,Male,40,Beauty,3,411.55854785365847,339.6422357756059,1234.6756435609757
5864,10-10-2022,13:17:00,4019,Male,59,Electronics,3,142.61809449448407,19.86197647058692,427.8542834834522
5865,16-05-2022,04:27:00,4020,Male,48,Beauty,4,66.9359804653449,43.33455362452688,267.7439218613796
5866,17-09-2022,07:27:00,4021,Female,48,Clothing,3,281.50217164856423,89.69758191147005,844.5065149456927
5867,14-04-2023,14:45:00,4022,Male,47,Electronics,4,183.5414907873771,88.17578694042088,734.1659631495085
5868,29-11-2022,12:43:00,4023,Male,62,Clothing,3,117.28844113980745,32.12837755858534,351.86532341942234
5869,03-07-2023,22:27:00,4024,Female,21,Electronics,2,187.0686933953732,46.11347136819611,374.1373867907464
5870,17-11-2022,05:04:00,4025,Male,58,Clothing,2,225.51969620871984,118.9453063188217,451.0393924174397
5871,14-05-2022,16:31:00,4026,Female,59,Electronics,3,26.48872486058192,18.8210315646674,79.46617458174576
5872,30-09-2023,07:28:00,4027,Female,29,Electronics,4,114.6551939407356,47.03504983566567,458.6207757629424
5873,28-09-2023,06:50:00,4028,Male,27,Electronics,1,299.87003134226865,79.6548133113104,299.87003134226865
5874,23-09-2023,11:35:00,4029,Male,35,Clothing,1,68.70009461699304,29.825784773632307,68.70009461699304
5875,03-08-2022,10:27:00,4030,Male,31,Beauty,3,362.2101418515277,177.30611426384283,1086.630425554583
5876,14-05-2022,21:51:00,4031,Female,61,Clothing,3,175.27772115595025,42.65667073587319,525.8331634678507
5877,10-08-2022,09:47:00,4032,Male,55,Clothing,2,132.0033539747502,91.67585231946164,264.0067079495004
5878,10-12-2022,23:52:00,4033,Male,45,Clothing,4,175.77597303180235,94.34656140762095,703.1038921272094
5879,22-09-2023,04:37:00,4034,Female,57,Electronics,1,89.21294738724455,28.67943550123632,89.21294738724455
5880,06-03-2023,17:00:00,4035,Female,56,Clothing,1,125.96351758528938,66.93509288734995,125.96351758528938
5881,13-03-2022,04:04:00,4036,Female,64,Electronics,3,73.94601705084958,41.67818551812955,221.8380511525488
5882,01-03-2022,16:02:00,4037,Female,62,Electronics,4,190.3182347424307,58.483586549251534,761.2729389697228
5883,16-03-2022,01:30:00,4038,Male,39,Beauty,2,343.46866677733,221.72429308261616,686.93733355466
5884,06-01-2023,19:44:00,4039,Female,63,Clothing,2,241.6968009800076,143.8253511153012,483.39360196001513
5885,23-09-2023,03:57:00,4040,Male,19,Clothing,3,196.33369239030188,139.555694027247,589.0010771709057
5886,01-08-2022,21:51:00,4041,Male,19,Electronics,3,91.80194483522136,75.07589471839998,275.4058345056641
5887,04-10-2023,19:23:00,4042,Female,20,Electronics,1,25.51110816775454,19.94485915418768,25.51110816775454
5888,10-09-2023,16:53:00,4043,Female,49,Electronics,2,268.1527041831902,67.22132196085268,536.3054083663804
5889,22-11-2023,07:18:00,4044,Male,47,Electronics,1,208.7891011175964,169.05186803032657,208.7891011175964
5890,07-05-2023,17:02:00,4045,Female,37,Clothing,2,285.8976841131,185.2247483058064,571.7953682262
5891,10-04-2022,01:56:00,4046,Female,52,Clothing,2,133.28689506052012,49.70723040720938,266.57379012104025
5892,22-04-2023,03:35:00,4047,Female,54,Electronics,4,222.55528646246228,125.5101536331837,890.2211458498491
5893,19-07-2022,14:25:00,4048,Male,64,Beauty,3,74.68279545270778,34.93759582806796,224.0483863581233
5894,16-05-2022,21:34:00,4049,Male,26,Electronics,4,260.34878584961166,229.9878792916072,1041.3951433984466
5895,21-12-2023,18:46:00,4050,Female,35,Beauty,3,352.1254689613791,288.294848752789,1056.3764068841374
5896,09-03-2022,09:56:00,4051,Female,51,Beauty,1,63.98478664401341,48.54975791577688,63.98478664401341
5897,27-09-2022,10:21:00,4052,Male,27,Beauty,4,402.08692493886775,102.18058419244645,1608.347699755471
5898,05-06-2023,12:57:00,4053,Male,59,Electronics,3,212.27534907349624,122.39963088692836,636.8260472204887
5899,22-06-2023,07:38:00,4054,Female,24,Electronics,4,44.44764708542611,5.440342318256327,177.79058834170445
